Transporter	Inhibitor	Ki	IC50	CellSystem	Substrate	Reference
SLC22A2	atropine		3.4	CHO-OCT2	tetraethylammonium	29884691
SLC22A2	benztropine		1	CHO-OCT2	tetraethylammonium	29884691
SLC22A2	bupropion		13.4	CHO-OCT2	tetraethylammonium	29884691
SLC22A2	buspirone		19.8	CHO-OCT2	tetraethylammonium	29884691
SLC22A2	fluoxetine		36	CHO-OCT2	tetraethylammonium	29884691
SLC22A2	imipramine		1.3	CHO-OCT2	tetraethylammonium	29884691
SLC22A2	irinotecan		4.5	CHO-OCT2	tetraethylammonium	29884691
SLC22A2	mexiletine		28.5	CHO-OCT2	tetraethylammonium	29884691
SLC22A2	naloxone		67.3	CHO-OCT2	tetraethylammonium	29884691
SLC22A2	pilocarpine		61.9	CHO-OCT2	tetraethylammonium	29884691
SLC22A2	quinidine		23.6	CHO-OCT2	tetraethylammonium	29884691
SLC22A2	tacrine		0.9	CHO-OCT2	tetraethylammonium	29884691
SLC22A2	trimethoprim		50.2	CHO-OCT2	tetraethylammonium	29884691
SLC22A2	tripelennamine		5	CHO-OCT2	tetraethylammonium	29884691
SLC22A2	tropicamide		205.4	CHO-OCT2	tetraethylammonium	29884691
SLC22A2	verapamil		17.8	CHO-OCT2	tetraethylammonium	29884691
SLC22A2	amantadine		24.5	CHO-OCT2	nbd-mtma	29884691
SLC22A2	amitriptyline		4	CHO-OCT2	nbd-mtma	29884691
SLC22A2	anastrozole		86	CHO-OCT2	nbd-mtma	29884691
SLC22A2	atomoxetine		7.6	CHO-OCT2	nbd-mtma	29884691
SLC22A2	atropine		2.3	CHO-OCT2	nbd-mtma	29884691
SLC22A2	benztropine		0.8	CHO-OCT2	nbd-mtma	29884691
SLC22A2	bupropion		10.8	CHO-OCT2	nbd-mtma	29884691
SLC22A2	buspirone		19.6	CHO-OCT2	nbd-mtma	29884691
SLC22A2	fluoxetine		20.1	CHO-OCT2	nbd-mtma	29884691
SLC22A2	imipramine		1.4	CHO-OCT2	nbd-mtma	29884691
SLC22A2	irinotecan		3.2	CHO-OCT2	nbd-mtma	29884691
SLC22A2	mexiletine		30.5	CHO-OCT2	nbd-mtma	29884691
SLC22A2	naloxone		55.1	CHO-OCT2	nbd-mtma	29884691
SLC22A2	pilocarpine		48.2	CHO-OCT2	nbd-mtma	29884691
SLC22A2	quinidine		18.7	CHO-OCT2	nbd-mtma	29884691
SLC22A2	tacrine		1	CHO-OCT2	nbd-mtma	29884691
SLC22A2	trimethoprim		43	CHO-OCT2	nbd-mtma	29884691
SLC22A2	tripelennamine		5.7	CHO-OCT2	nbd-mtma	29884691
SLC22A2	tropicamide		189	CHO-OCT2	nbd-mtma	29884691
SLC22A2	verapamil		9.7	CHO-OCT2	nbd-mtma	29884691
SLC22A2	amantadine		10.1	CHO-OCT2	4-(4-dimethylamino)styryl-n-methylpyridinium_(asp)	29884691
SLC22A2	amitriptyline		1.8	CHO-OCT2	4-(4-dimethylamino)styryl-n-methylpyridinium_(asp)	29884691
SLC22A2	anastrozole		39.2	CHO-OCT2	4-(4-dimethylamino)styryl-n-methylpyridinium_(asp)	29884691
SLC22A2	atomoxetine		3.5	CHO-OCT2	4-(4-dimethylamino)styryl-n-methylpyridinium_(asp)	29884691
SLC22A2	atropine		1.4	CHO-OCT2	4-(4-dimethylamino)styryl-n-methylpyridinium_(asp)	29884691
SLC22A2	benztropine		0.3	CHO-OCT2	4-(4-dimethylamino)styryl-n-methylpyridinium_(asp)	29884691
SLC22A2	bupropion		11.1	CHO-OCT2	4-(4-dimethylamino)styryl-n-methylpyridinium_(asp)	29884691
SLC22A2	buspirone		8.6	CHO-OCT2	4-(4-dimethylamino)styryl-n-methylpyridinium_(asp)	29884691
SLC22A2	fluoxetine		16.7	CHO-OCT2	4-(4-dimethylamino)styryl-n-methylpyridinium_(asp)	29884691
SLC22A2	imipramine		0.5	CHO-OCT2	4-(4-dimethylamino)styryl-n-methylpyridinium_(asp)	29884691
SLC22A2	irinotecan		1.7	CHO-OCT2	4-(4-dimethylamino)styryl-n-methylpyridinium_(asp)	29884691
SLC22A2	mexiletine		19.4	CHO-OCT2	4-(4-dimethylamino)styryl-n-methylpyridinium_(asp)	29884691
SLC22A2	naloxone		20.3	CHO-OCT2	4-(4-dimethylamino)styryl-n-methylpyridinium_(asp)	29884691
SLC22A2	pilocarpine		55.7	CHO-OCT2	4-(4-dimethylamino)styryl-n-methylpyridinium_(asp)	29884691
SLC22A2	quinidine		6.4	CHO-OCT2	4-(4-dimethylamino)styryl-n-methylpyridinium_(asp)	29884691
SLC22A2	tacrine		0.4	CHO-OCT2	4-(4-dimethylamino)styryl-n-methylpyridinium_(asp)	29884691
SLC22A2	trimethoprim		14.1	CHO-OCT2	4-(4-dimethylamino)styryl-n-methylpyridinium_(asp)	29884691
SLC22A2	tripelennamine		3.7	CHO-OCT2	4-(4-dimethylamino)styryl-n-methylpyridinium_(asp)	29884691
SLC22A2	tropicamide		141.4	CHO-OCT2	4-(4-dimethylamino)styryl-n-methylpyridinium_(asp)	29884691
SLC22A2	verapamil		4.6	CHO-OCT2	4-(4-dimethylamino)styryl-n-methylpyridinium_(asp)	29884691
SLC22A2	imipramine		3.9	CHO-OCT2	1-methyl-4-phenylpyridinium_(mpp)	23709117
SLC22A2	clonidine		6	CHO-OCT2	1-methyl-4-phenylpyridinium_(mpp)	23709117
SLC22A2	carvedilol		55.2	CHO-OCT2	1-methyl-4-phenylpyridinium_(mpp)	23709117
SLC22A2	propranolol		71.6	CHO-OCT2	1-methyl-4-phenylpyridinium_(mpp)	23709117
SLC22A2	verapamil		91.9	CHO-OCT2	1-methyl-4-phenylpyridinium_(mpp)	23709117
SLC22A2	chloroquine		129	CHO-OCT2	1-methyl-4-phenylpyridinium_(mpp)	23709117
SLC22A2	quinidine		91.6	CHO-OCT2	1-methyl-4-phenylpyridinium_(mpp)	23709117
SLC22A2	cimetidine		171	CHO-OCT2	1-methyl-4-phenylpyridinium_(mpp)	23709117
SLC22A2	metformin		566	CHO-OCT2	1-methyl-4-phenylpyridinium_(mpp)	23709117
SLC22A2	trimethoprim		775	CHO-OCT2	1-methyl-4-phenylpyridinium_(mpp)	23709117
SLC22A2	ethylacridinium		0.08	CHO-OCT2	nbd-mtma	23709117
SLC22A2	ipratropium		0.17	CHO-OCT2	nbd-mtma	23709117
SLC22A2	imipramine		1.4	CHO-OCT2	nbd-mtma	23709117
SLC22A2	doxepin		1.5	CHO-OCT2	nbd-mtma	23709117
SLC22A2	amitriptyline		2.5	CHO-OCT2	nbd-mtma	23709117
SLC22A2	chlorpromazine		2.6	CHO-OCT2	nbd-mtma	23709117
SLC22A2	1-methyl-4-phenylpyridinium_(mpp)		3	CHO-OCT2	nbd-mtma	23709117
SLC22A2	propafenone		3.6	CHO-OCT2	nbd-mtma	23709117
SLC22A2	clonidine		4.5	CHO-OCT2	nbd-mtma	23709117
SLC22A2	diphenhydramine		5.8	CHO-OCT2	nbd-mtma	23709117
SLC22A2	carvedilol		13.1	CHO-OCT2	nbd-mtma	23709117
SLC22A2	verapamil		21	CHO-OCT2	nbd-mtma	23709117
SLC22A2	quinidine		29.6	CHO-OCT2	nbd-mtma	23709117
SLC22A2	disopyramide		39	CHO-OCT2	nbd-mtma	23709117
SLC22A2	propranolol		67.2	CHO-OCT2	nbd-mtma	23709117
SLC22A2	cimetidine		70.4	CHO-OCT2	nbd-mtma	23709117
SLC22A2	tea		110	CHO-OCT2	nbd-mtma	23709117
SLC22A2	trimethoprim		113	CHO-OCT2	nbd-mtma	23709117
SLC22A2	chloroquine		117	CHO-OCT2	nbd-mtma	23709117
SLC22A2	tema		125	CHO-OCT2	nbd-mtma	23709117
SLC22A2	flecainide		234	CHO-OCT2	nbd-mtma	23709117
SLC22A2	metformin		1180	CHO-OCT2	nbd-mtma	23709117
SLC22A2	imipramine		0.77	CHO-OCT2	metformin	23709117
SLC22A2	clonidine		0.68	CHO-OCT2	metformin	23709117
SLC22A2	verapamil		20	CHO-OCT2	metformin	23709117
SLC22A2	quinidine		6.4	CHO-OCT2	metformin	23709117
SLC22A2	cimetidine		25.4	CHO-OCT2	metformin	23709117
SLC22A2	chloroquine		9.6	CHO-OCT2	metformin	23709117
SLC22A2	veliparib		3913	HEK293-OCT2	1-methyl-4-phenylpyridinium_(mpp)	24122511
SLC22A2	phenanthriplatin		2	HEK293-OCT2	4-(4-dimethylamino)styryl-n-methylpyridinium_(asp)	29888219
SLC22A2	ranitidine		482	HEK293-OCT2	trospium	31542894
SLC22A2	linagliptin		80	HEK293-OCT2	metformin	23073734
SLC22A2	ondansetron	85		HEK293-OCT2	metformin	24001450
SLC22A2	methamphetamine		15	HEK293-OCT2	metformin	28428365
SLC22A2	amphetamine		20.3	HEK293-OCT2	metformin	28428365
SLC22A2	p-hydroxymethamphetamine_(p-ohma)		83.8	HEK293-OCT2	metformin	28428365
SLC22A2	aconitine	145.6	59.2	S2-OCT2	tetraethylammonium	23770354
SLC22A2	amitriptyline	2.5	2.4	S2-OCT2	tetraethylammonium	23770354
SLC22A2	atropine	2.4	2	S2-OCT2	tetraethylammonium	23770354
SLC22A2	chlorpyrifos	24.8	20.7	S2-OCT2	tetraethylammonium	23770354
SLC22A2	diazepam		32.3	S2-OCT2	tetraethylammonium	23770354
SLC22A2	fenitrothion	16.9	13.2	S2-OCT2	tetraethylammonium	23770354
SLC22A2	haloperidol	51.6	32.5	S2-OCT2	tetraethylammonium	23770354
SLC22A2	lidocaine	86.8	104.6	S2-OCT2	tetraethylammonium	23770354
SLC22A2	malathion		71.1	S2-OCT2	tetraethylammonium	23770354
SLC22A2	mianserin		17.7	S2-OCT2	tetraethylammonium	23770354
SLC22A2	nicotine	57.7	52.8	S2-OCT2	tetraethylammonium	23770354
SLC22A2	triazolam		65.5	S2-OCT2	tetraethylammonium	23770354
SLC22A2	corticosterone	9.1	6.7	S2-OCT2	tetraethylammonium	23770354
SLC22A2	telaprevir		6.4	HEK293-OCT2	1-methyl-4-phenylpyridinium_(mpp)	22902721
SLC22A2	cimetidine	144		HEK293-OCT2	tetraethylammonium	22072731
SLC22A2	cimetidine	124		HEK293-OCT2	metformin	22072731
SLC22A2	cimetidine	146		HEK293-OCT2	1-methyl-4-phenylpyridinium_(mpp)	22072731
SLC22A2	cimetidine	104		HEK293-OCT2	4-(4-dimethylamino)styryl-n-methylpyridinium_(asp)	22072731
SLC22A2	cimetidine	95		HEK293-OCT2	m-iodobenzylguanidine_(mibg)	22072731
SLC22A2	rucaparib		31	CHO-OCT2	metformin	32129697
SLC22A1	indinavir		37	HEK293-OCT1	1-methyl-4-phenylpyridinium_(mpp)	18490433
SLC22A1	lamivudine		17	HEK293-OCT1	1-methyl-4-phenylpyridinium_(mpp)	18490433
SLC22A1	nelfinavir		7	HEK293-OCT1	1-methyl-4-phenylpyridinium_(mpp)	18490433
SLC22A1	pentamidine		0.4	HEK293-OCT1	1-methyl-4-phenylpyridinium_(mpp)	18490433
SLC22A1	saquinavir		37	HEK293-OCT1	1-methyl-4-phenylpyridinium_(mpp)	18490433
SLC22A1	trimethoprim		20	HEK293-OCT1	1-methyl-4-phenylpyridinium_(mpp)	18490433
SLC22A1	zalcitabine		24	HEK293-OCT1	1-methyl-4-phenylpyridinium_(mpp)	18490433
SLC22A1	afatinib		80	HEK293-OCT1	1-methyl-4-phenylpyridinium_(mpp)	25165131
SLC22A1	bosutinib		2.06	HEK293-OCT1	1-methyl-4-phenylpyridinium_(mpp)	25165131
SLC22A1	cediranib		54	HEK293-OCT1	1-methyl-4-phenylpyridinium_(mpp)	25165131
SLC22A1	erlotinib		86	HEK293-OCT1	1-methyl-4-phenylpyridinium_(mpp)	25165131
SLC22A1	foretinib		74	HEK293-OCT1	1-methyl-4-phenylpyridinium_(mpp)	25165131
SLC22A1	gefitinib		57	HEK293-OCT1	1-methyl-4-phenylpyridinium_(mpp)	25165131
SLC22A1	lapatinib		96	HEK293-OCT1	1-methyl-4-phenylpyridinium_(mpp)	25165131
SLC22A1	neratinib		77	HEK293-OCT1	1-methyl-4-phenylpyridinium_(mpp)	25165131
SLC22A1	nilotinib		91	HEK293-OCT1	1-methyl-4-phenylpyridinium_(mpp)	25165131
SLC22A1	pelitinib		76	HEK293-OCT1	1-methyl-4-phenylpyridinium_(mpp)	25165131
SLC22A1	sorafenib		99	HEK293-OCT1	1-methyl-4-phenylpyridinium_(mpp)	25165131
SLC22A1	sunitinib		67	HEK293-OCT1	1-methyl-4-phenylpyridinium_(mpp)	25165131
SLC22A1	vandetanib		68	HEK293-OCT1	1-methyl-4-phenylpyridinium_(mpp)	25165131
SLC22A1	artemisinin		4.2	MDCK-OCT1	1-methyl-4-phenylpyridinium_(mpp)	27504015
SLC22A1	mefloquine		6.6	MDCK-OCT1	1-methyl-4-phenylpyridinium_(mpp)	27504015
SLC22A1	pyrimethamine		8.5	MDCK-OCT1	1-methyl-4-phenylpyridinium_(mpp)	27504015
SLC22A1	quinine		3.5	MDCK-OCT1	1-methyl-4-phenylpyridinium_(mpp)	27504015
SLC22A1	amphetamine		97	HEK293-OCT1	metformin	28428365
SLC22A1	methamphetamine		21.1	HEK293-OCT1	metformin	28428365
SLC22A1	para-hydroxymethamphetamine		12	HEK293-OCT1	metformin	28428365
SLC22A1	tenofovir		>10	HEK293-OCT1	1-methyl-4-phenylpyridinium_(mpp)	28104831
SLC22A1	verapamil		12	HEK293-OCT1	ethambutol	30012768
SLC22A1	verapamil		3.9	HEK293-OCT1	prothionamide	30012768
SLC22A1	carvedilol		1.4	MDCK-OCT1	1-methyl-4-phenylpyridinium_(mpp)	21641380
SLC22A1	diltiazem		1.7	MDCK-OCT1	1-methyl-4-phenylpyridinium_(mpp)	21641380
SLC22A1	flecainide		2.5	MDCK-OCT1	1-methyl-4-phenylpyridinium_(mpp)	21641380
SLC22A1	metoprolol		52.6	MDCK-OCT1	1-methyl-4-phenylpyridinium_(mpp)	21641380
SLC22A1	nifedipine		31.1	MDCK-OCT1	1-methyl-4-phenylpyridinium_(mpp)	21641380
SLC22A1	propafenone		1	MDCK-OCT1	1-methyl-4-phenylpyridinium_(mpp)	21641380
SLC22A1	propranolol		1.3	MDCK-OCT1	1-methyl-4-phenylpyridinium_(mpp)	21641380
SLC22A1	spironolactone		1.2	MDCK-OCT1	1-methyl-4-phenylpyridinium_(mpp)	21641380
SLC22A1	talinolol		23.7	MDCK-OCT1	1-methyl-4-phenylpyridinium_(mpp)	21641380
SLC22A1	verapamil		1.2	MDCK-OCT1	1-methyl-4-phenylpyridinium_(mpp)	21641380
SLC22A1	amitriptyline		3.47	HEK293-OCT1	sumatriptan	26659468
SLC22A1	domperidone		32.8	HEK293-OCT1	sumatriptan	26659468
SLC22A1	eletriptan		6.8	HEK293-OCT1	1-methyl-4-phenylpyridinium_(mpp)	26659468
SLC22A1	metoclopramide		15.9	HEK293-OCT1	sumatriptan	26659468
SLC22A1	naratriptan		25	HEK293-OCT1	1-methyl-4-phenylpyridinium_(mpp)	26659468
SLC22A1	propranolol		6.2	HEK293-OCT1	sumatriptan	26659468
SLC22A1	rizatriptan		41	HEK293-OCT1	1-methyl-4-phenylpyridinium_(mpp)	26659468
SLC22A1	sumatriptan		47	HEK293-OCT1	1-methyl-4-phenylpyridinium_(mpp)	26659468
SLC22A1	zolmitriptan		>1000	HEK293-OCT1	1-methyl-4-phenylpyridinium_(mpp)	26659468
SLC22A1	cimetidine		275	Caco-OCT1	metformin	28971610
SLC22A1	pyrimethamine		4.46	Caco-OCT1	metformin	28971610
SLC22A1	trimethoprim		27.7	Caco-OCT1	metformin	28971610
SLC22A1	imatinib		5	HEK293-OCT1	4-(4-dimethylamino)styryl-n-methylpyridinium_(asp)	23284953
SLC22A1	amitriptyline		1.89	HEK293-OCT1	morphine	30361780
SLC22A1	fluoxetine		9.1	HEK293-OCT1	morphine	30361780
SLC22A1	imipramine		4.03	HEK293-OCT1	morphine	30361780
SLC22A1	irinotecan		1.4	HEK293-OCT1	morphine	30361780
SLC22A1	ondansetron		0.3	HEK293-OCT1	morphine	30361780
SLC22A1	verapamil		9.62	HEK293-OCT1	morphine	30361780
SLC22A1	amitriptyline		58.1	HEK293-OCT1	rhodamine_123	22913740
SLC22A1	rhodamine_123		0.37	HEK293-OCT1	tetraethylammonium	22913740
SLC22A1	verapamil		33.2	HEK293-OCT1	rhodamine_123	22913740
SLC22A1	atropine		3	HEK293-OCT1	1-methyl-4-phenylpyridinium_(mpp)	27676604
SLC22A1	butylscopolamine		28	HEK293-OCT1	1-methyl-4-phenylpyridinium_(mpp)	27676604
SLC22A1	homatropine		4	HEK293-OCT1	1-methyl-4-phenylpyridinium_(mpp)	27676604
SLC22A1	ipratropium		17	HEK293-OCT1	1-methyl-4-phenylpyridinium_(mpp)	27676604
SLC22A1	scopolamine		6.7	HEK293-OCT1	1-methyl-4-phenylpyridinium_(mpp)	27676604
SLC22A1	trospium		15	HEK293-OCT1	1-methyl-4-phenylpyridinium_(mpp)	27676604
SLC22A1	darunavir		16	KCL22-OCT1	tetraethylammonium	25914645
SLC22A1	efavirenz		7.4	KCL22-OCT1	tetraethylammonium	25914645
SLC22A1	prazosin		2.3	KCL22-OCT1	tetraethylammonium	25914645
SLC22A1	saracatinib		57	HEK293-OCT1	4-(4-dimethylamino)styryl-n-methylpyridinium_(asp)	28455521
SLC22A1	diphenhydramine		4.1	HEK293-OCT1	serotonin	24688079
SLC22A1	fluoxetine		6.2	HEK293-OCT1	serotonin	24688079
SLC22A1	imatinib		10.2	HEK293-OCT1	serotonin	24688079
SLC22A1	verapamil		1.5	HEK293-OCT1	serotonin	24688079
SLC22A1	ethambutol		>100	HEK293-OCT1	1-methyl-4-phenylpyridinium_(mpp)	27550354
SLC22A1	levofloxacin		30.3	HEK293-OCT1	1-methyl-4-phenylpyridinium_(mpp)	27550354
SLC22A1	levofloxacin		22.6	HEK293-OCT1	metformin	27550354
SLC22A1	pyrazinamide		36.5	HEK293-OCT1	1-methyl-4-phenylpyridinium_(mpp)	27550354
SLC22A1	pyrazinamide		25.8	HEK293-OCT1	metformin	27550354
SLC22A1	rifabutin		42.7	HEK293-OCT1	1-methyl-4-phenylpyridinium_(mpp)	27550354
SLC22A1	rifabutin		38.7	HEK293-OCT1	metformin	27550354
SLC22A1	verapamil		1.1	HEK293-OCT1	1-methyl-4-phenylpyridinium_(mpp)	27550354
SLC22A1	verapamil		0.8	HEK293-OCT1	metformin	27550354
SLC22A1	corticosterone		21.7	HEK293-OCT1	1-methyl-4-phenylpyridinium_(mpp)	12110607
SLC22A1	decynium-22		0.98	HEK293-OCT1	1-methyl-4-phenylpyridinium_(mpp)	12110607
SLC22A1	o-methylisoprenaline		>100	HEK293-OCT1	1-methyl-4-phenylpyridinium_(mpp)	12110607
SLC22A1	phenoxybenzamine		2.72	HEK293-OCT1	1-methyl-4-phenylpyridinium_(mpp)	12110607
SLC22A1	prazosin		1.84	HEK293-OCT1	1-methyl-4-phenylpyridinium_(mpp)	12110607
SLC22A1	progesterone		3.05	HEK293-OCT1	1-methyl-4-phenylpyridinium_(mpp)	12110607
SLC22A1	skf550		>0.3	HEK293-OCT1	1-methyl-4-phenylpyridinium_(mpp)	12110607
SLC22A1	17beta-estradiol		5.73	HEK293-OCT1	1-methyl-4-phenylpyridinium_(mpp)	12110607
SLC22A1	amantadine		18.4	HeLa-OCT1	tetraethylammonium	12606755
SLC22A1	chlorpromazine		4.3	HeLa-OCT1	tetraethylammonium	12606755
SLC22A1	clonidine		0.71	HeLa-OCT1	tetraethylammonium	12606755
SLC22A1	pindolol		9.7	HeLa-OCT1	tetraethylammonium	12606755
SLC22A1	procainamide		14.5	HeLa-OCT1	tetraethylammonium	12606755
SLC22A1	quinidine		5.4	HeLa-OCT1	tetraethylammonium	12606755
SLC22A1	ranitidine		21.7	HeLa-OCT1	tetraethylammonium	12606755
SLC22A1	acetylcholine		580	OCT1-expressing oocytes	1-methyl-4-phenylpyridinium_(mpp)	15817714
SLC22A1	diltiazem		15.8	HEK293-OCT1	1-methyl-4-phenylpyridinium_(mpp)	18686197
SLC22A1	flecainide		41.5	HEK293-OCT1	1-methyl-4-phenylpyridinium_(mpp)	18686197
SLC22A1	metoprolol		268	HEK293-OCT1	1-methyl-4-phenylpyridinium_(mpp)	18686197
SLC22A1	oxprenolol		87.3	HEK293-OCT1	1-methyl-4-phenylpyridinium_(mpp)	18686197
SLC22A1	pindolol		39.1	HEK293-OCT1	1-methyl-4-phenylpyridinium_(mpp)	18686197
SLC22A1	propranolol		113	HEK293-OCT1	1-methyl-4-phenylpyridinium_(mpp)	18686197
SLC22A1	quinidine		16.8	HEK293-OCT1	1-methyl-4-phenylpyridinium_(mpp)	18686197
SLC22A1	ym758		40.5	HEK293-OCT1	1-methyl-4-phenylpyridinium_(mpp)	18686197
SLC22A1	amascrine		5	HEK293-OCT1	4-(4-dimethylamino)styryl-n-methylpyridinium_(asp)	18788725
SLC22A1	amiloride		57	HEK293-OCT1	4-(4-dimethylamino)styryl-n-methylpyridinium_(asp)	18788725
SLC22A1	amitriptyline		16.9	HEK293-OCT1	4-(4-dimethylamino)styryl-n-methylpyridinium_(asp)	18788725
SLC22A1	atropine		12.2	HEK293-OCT1	4-(4-dimethylamino)styryl-n-methylpyridinium_(asp)	18788725
SLC22A1	bucindolol		27	HEK293-OCT1	4-(4-dimethylamino)styryl-n-methylpyridinium_(asp)	18788725
SLC22A1	chlorpromazine		27	HEK293-OCT1	4-(4-dimethylamino)styryl-n-methylpyridinium_(asp)	18788725
SLC22A1	citalopram		18.8	HEK293-OCT1	4-(4-dimethylamino)styryl-n-methylpyridinium_(asp)	18788725
SLC22A1	clemastine		4.9	HEK293-OCT1	4-(4-dimethylamino)styryl-n-methylpyridinium_(asp)	18788725
SLC22A1	clomipramine		19.3	HEK293-OCT1	4-(4-dimethylamino)styryl-n-methylpyridinium_(asp)	18788725
SLC22A1	clonidine		22.6	HEK293-OCT1	4-(4-dimethylamino)styryl-n-methylpyridinium_(asp)	18788725
SLC22A1	desipramine		56.8	HEK293-OCT1	4-(4-dimethylamino)styryl-n-methylpyridinium_(asp)	18788725
SLC22A1	diltiazem		12.4	HEK293-OCT1	4-(4-dimethylamino)styryl-n-methylpyridinium_(asp)	18788725
SLC22A1	imipramine		17.1	HEK293-OCT1	4-(4-dimethylamino)styryl-n-methylpyridinium_(asp)	18788725
SLC22A1	memantine		27	HEK293-OCT1	4-(4-dimethylamino)styryl-n-methylpyridinium_(asp)	18788725
SLC22A1	methoclopramide		95	HEK293-OCT1	4-(4-dimethylamino)styryl-n-methylpyridinium_(asp)	18788725
SLC22A1	morphine		28	HEK293-OCT1	4-(4-dimethylamino)styryl-n-methylpyridinium_(asp)	18788725
SLC22A1	orphenadrine		12.6	HEK293-OCT1	4-(4-dimethylamino)styryl-n-methylpyridinium_(asp)	18788725
SLC22A1	prazosin		9.9	HEK293-OCT1	4-(4-dimethylamino)styryl-n-methylpyridinium_(asp)	18788725
SLC22A1	prochlorperazine		49.6	HEK293-OCT1	4-(4-dimethylamino)styryl-n-methylpyridinium_(asp)	18788725
SLC22A1	promazine		17.2	HEK293-OCT1	4-(4-dimethylamino)styryl-n-methylpyridinium_(asp)	18788725
SLC22A1	quinine		51.6	HEK293-OCT1	4-(4-dimethylamino)styryl-n-methylpyridinium_(asp)	18788725
SLC22A1	repaglinide		9.2	HEK293-OCT1	4-(4-dimethylamino)styryl-n-methylpyridinium_(asp)	18788725
SLC22A1	terazosine		23.7	HEK293-OCT1	4-(4-dimethylamino)styryl-n-methylpyridinium_(asp)	18788725
SLC22A1	trimethoprim		56.8	HEK293-OCT1	4-(4-dimethylamino)styryl-n-methylpyridinium_(asp)	18788725
SLC22A1	trimipramine		28	HEK293-OCT1	4-(4-dimethylamino)styryl-n-methylpyridinium_(asp)	18788725
SLC22A1	abacavir		0.00007	CHO-OCT1	1-methyl-4-phenylpyridinium_(mpp)	19141712
SLC22A1	azidothymidine		0.0002	CHO-OCT1	1-methyl-4-phenylpyridinium_(mpp)	19141712
SLC22A1	emtricitabine		0.00002	CHO-OCT1	1-methyl-4-phenylpyridinium_(mpp)	19141712
SLC22A1	tenofovir		0.0009	CHO-OCT1	1-methyl-4-phenylpyridinium_(mpp)	19141712
SLC22A1	cimetidine		2830	CHO-OCT1	ethidium	19357179
SLC22A1	1-methyl-4-phenylpyridinium_(mpp)		390	CHO-OCT1	ethidium	19357179
SLC22A1	quinine		70	CHO-OCT1	ethidium	19357179
SLC22A1	tetraethylammonium		7410	CHO-OCT1	ethidium	19357179
SLC22A1	metformin		3420	CHO-OCT1	1-methyl-4-phenylpyridinium_(mpp)	19591196
SLC22A1	bucindolol		15.1	HEK293-OCT1	4-(4-dimethylamino)styryl-n-methylpyridinium_(asp)	20567254
SLC22A1	chlorpromazine		52.3	HEK293-OCT1	4-(4-dimethylamino)styryl-n-methylpyridinium_(asp)	20567254
SLC22A1	desipramine		43.9	HEK293-OCT1	4-(4-dimethylamino)styryl-n-methylpyridinium_(asp)	20567254
SLC22A1	doxazosin		14.8	HEK293-OCT1	4-(4-dimethylamino)styryl-n-methylpyridinium_(asp)	20567254
SLC22A1	ketoconazole		7.4	HEK293-OCT1	4-(4-dimethylamino)styryl-n-methylpyridinium_(asp)	20567254
SLC22A1	prazosin		50.9	HEK293-OCT1	4-(4-dimethylamino)styryl-n-methylpyridinium_(asp)	20567254
SLC22A1	propafenone		14.1	HEK293-OCT1	4-(4-dimethylamino)styryl-n-methylpyridinium_(asp)	20567254
SLC22A1	quinidine		340	HEK293-OCT1	4-(4-dimethylamino)styryl-n-methylpyridinium_(asp)	20567254
SLC22A1	spironolactone		3.08	HEK293-OCT1	4-(4-dimethylamino)styryl-n-methylpyridinium_(asp)	20567254
SLC22A1	ondansetron		63	HEK293-OCT1	4-(4-dimethylamino)styryl-n-methylpyridinium_(asp)	20921968
SLC22A1	tropisetron		8.5	HEK293-OCT1	4-(4-dimethylamino)styryl-n-methylpyridinium_(asp)	20921968
SLC22A1	oxibutynin		20	HEK293-OCT1	1-methyl-4-phenylpyridinium_(mpp)	21212936
SLC22A1	trospium		18.1	HEK293-OCT1	1-methyl-4-phenylpyridinium_(mpp)	21212936
SLC22A1	dasatinib		1.07	HEK293-OCT1	metformin	21252289
SLC22A1	erlotinib		0.356	HEK293-OCT1	metformin	21252289
SLC22A1	gefitinib		1.07	HEK293-OCT1	metformin	21252289
SLC22A1	imatinib		1.47	HEK293-OCT1	metformin	21252289
SLC22A1	lapatinib		>30	HEK293-OCT1	metformin	21252289
SLC22A1	n-desmethyl_imatinib		1.76	HEK293-OCT1	metformin	21252289
SLC22A1	nilotinib		2.92	HEK293-OCT1	metformin	21252289
SLC22A1	o-desmethyl_erlotinib		3.62	HEK293-OCT1	metformin	21252289
SLC22A1	o-desmethyl_gefitinib		2.19	HEK293-OCT1	metformin	21252289
SLC22A1	sorafenib		>30	HEK293-OCT1	metformin	21252289
SLC22A1	sunitinib		0.33	HEK293-OCT1	metformin	21252289
SLC22A1	cimetidine		>100	HEK293-OCT1	4-(4-dimethylamino)styryl-n-methylpyridinium_(asp)	21599003
SLC22A1	dipyridamole		81	HEK293-OCT1	4-(4-dimethylamino)styryl-n-methylpyridinium_(asp)	21599003
SLC22A1	disopyramide		>100	HEK293-OCT1	4-(4-dimethylamino)styryl-n-methylpyridinium_(asp)	21599003
SLC22A1	orphenadrine		>100	HEK293-OCT1	4-(4-dimethylamino)styryl-n-methylpyridinium_(asp)	21599003
SLC22A1	tacrine		83	HEK293-OCT1	4-(4-dimethylamino)styryl-n-methylpyridinium_(asp)	21599003
SLC22A1	lansoprazole		35.8	HEK293-OCT1	metformin	21779389
