Transporter	Inhibitor	IC50 (uM)	KI (uM)	Substrate used	Cell system	References	OtherLink	
SLCO1B1	Lovastatin (acid)	4		Estradiol-17beta-glucuronide	HEK-OATP1B1	15616150		
SLCO1B1	Lovastatin (lactone)	28		Estradiol-17beta-glucuronide	HEK-OATP1B1	15616150		
SLCO1B1	Pravastatin (acid)	>100		Estradiol-17beta-glucuronide	HEK-OATP1B1	15616150		
SLCO1B1	Rifamycin SV	0.23		Estradiol-17beta-glucuronide	HEK-OATP1B1	15616150		
SLCO1B1	Simvastatin (acid)	3.6		Estradiol-17beta-glucuronide	HEK-OATP1B1	15616150		
SLCO1B1	Simvastatin (lactone)	9.7		Estradiol-17beta-glucuronide	HEK-OATP1B1	15616150		
SLCO1B1	Azithromycin	>250 		Bromsulphthalein (BSP)	HEK-OATP1B1	17296622		
SLCO1B1	Clarithromycin	96		Bromsulphthalein (BSP)	HEK-OATP1B1	17296622		
SLCO1B1	Erythromycin	217		Bromsulphthalein (BSP)	HEK-OATP1B1	17296622		
SLCO1B1	Roxithromycin	153		Bromsulphthalein (BSP)	HEK-OATP1B1	17296622		
SLCO1B1	Telithromycin	121		Bromsulphthalein (BSP)	HEK-OATP1B1	17296622		
SLCO1B1	Gadoxetic acid	600		Bromsulphthalein (BSP)	HEK-OATP1B1	20406852		
SLCO1B1	Rifampicin	11.9		Bromsulphthalein (BSP)	HEK-OATP1B1	20406852		
SLCO1B1	Ceftriaxone	470		Lithocholyl-(Ne-NBD)-lysine	HEK-OATP1B1	21372390		
SLCO1B1	Clarithromycin	75		Lithocholyl-(Ne-NBD)-lysine	HEK-OATP1B1	21372390		
SLCO1B1	Rifampicin	8.8		Lithocholyl-(Ne-NBD)-lysine	HEK-OATP1B1	21372390		
SLCO1B1	Amprenavir	16.8	9.52	Atorvastatin	HEK-OATP1B1	21861202		
SLCO1B1	Atazanavir	1.61	0.91	Atorvastatin	HEK-OATP1B1	21861202		
SLCO1B1	Cyclosporine	1.88	0.82	Atorvastatin	HEK-OATP1B1	21861202		
SLCO1B1	Gemfibrozil	156.2	68.05	Atorvastatin	HEK-OATP1B1	21861202		
SLCO1B1	Lopinavir	0.74	0.32	Atorvastatin	HEK-OATP1B1	21861202		
SLCO1B1	Atazanavir	1.4	1.3	Estradiol-17beta-glucuronide	HEK-OATP1B1	22541068		
SLCO1B1	Cyclosporine	1.4	1.3	Estradiol-17beta-glucuronide	HEK-OATP1B1	22541068		
SLCO1B1	Doxorubicin	160	150	Estradiol-17beta-glucuronide	HEK-OATP1B1	22541068		
SLCO1B1	Erlotinib	21	21	Estradiol-17beta-glucuronide	HEK-OATP1B1	22541068		
SLCO1B1	Indomethacin	12	11	Estradiol-17beta-glucuronide	HEK-OATP1B1	22541068		
SLCO1B1	Pravastatin	3.6	3.4	Estradiol-17beta-glucuronide	HEK-OATP1B1	22541068		
SLCO1B1	Rifampicin	1.2	1.1	Estradiol-17beta-glucuronide	HEK-OATP1B1	22541068		
SLCO1B1	Ritonavir	1.3	1.3	Estradiol-17beta-glucuronide	HEK-OATP1B1	22541068		
SLCO1B1	Sulfasalazine	0.56	0.53	Estradiol-17beta-glucuronide	HEK-OATP1B1	22541068		
SLCO1B1	Vincristine	44	42	Estradiol-17beta-glucuronide	HEK-OATP1B1	22541068		
SLCO1B1	Glimepiride	3.55		Estradiol-17beta-glucuronide	HEK-OATP1B1	23248200		
SLCO1B1	Glimepiride	3.62		Rosuvastatin	HEK-OATP1B1	23248200		
SLCO1B1	Glipizide	45.3		Estradiol-17beta-glucuronide	HEK-OATP1B1	23248200		
SLCO1B1	Glipizide	110		Rosuvastatin	HEK-OATP1B1	23248200		
SLCO1B1	Glyburide	2.99		Estradiol-17beta-glucuronide	HEK-OATP1B1	23248200		
SLCO1B1	Glyburide	1.77		Rosuvastatin	HEK-OATP1B1	23248200		
SLCO1B1	Pioglitazone	5.09		Estradiol-17beta-glucuronide	HEK-OATP1B1	23248200		
SLCO1B1	Pioglitazone	32.2		Rosuvastatin	HEK-OATP1B1	23248200		
SLCO1B1	Tolbutamide	368		Rosuvastatin	HEK-OATP1B1	23248200		
SLCO1B1	Rilpivirine	4.1		8-fluorescein-cAMP	HEK-OATP1B1	23428312		
SLCO1B1	Amlodipine	35.5		Cerivastatin	HEK-OATP1B1	23652407		
SLCO1B1	Amlodipine	39.6		Estrone 3-sulfate	HEK-OATP1B1	23652407		
SLCO1B1	Clopidogrel	3.95		Cerivastatin	HEK-OATP1B1	23652407		
SLCO1B1	Clopidogrel	>100		Estrone 3-sulfate	HEK-OATP1B1	23652407		
SLCO1B1	Glyburide	0.26		Cerivastatin	HEK-OATP1B1	23652407		
SLCO1B1	Glyburide	1.4		Estrone 3-sulfate	HEK-OATP1B1	23652407		
SLCO1B1	Levothyroxine	0.88		Cerivastatin	HEK-OATP1B1	23652407		
SLCO1B1	Levothyroxine	2.04		Estrone 3-sulfate	HEK-OATP1B1	23652407		
SLCO1B1	Montelukast	2.04		Cerivastatin	HEK-OATP1B1	23652407		
SLCO1B1	Montelukast	1.4		Estrone 3-sulfate	HEK-OATP1B1	23652407		
SLCO1B1	Pioglitazone	39.6		Cerivastatin	HEK-OATP1B1	23652407		
SLCO1B1	Pioglitazone	6.8		Estrone 3-sulfate	HEK-OATP1B1	23652407		
SLCO1B1	Rifampicin	5.65		Cerivastatin	HEK-OATP1B1	23652407		
SLCO1B1	Rifampicin	0.88		Estrone 3-sulfate	HEK-OATP1B1	23652407		
SLCO1B1	Rosiglitazone	43.4		Cerivastatin	HEK-OATP1B1	23652407		
SLCO1B1	Rosiglitazone	4.27		Estrone 3-sulfate	HEK-OATP1B1	23652407		
SLCO1B1	Verapamil	>100		Cerivastatin	HEK-OATP1B1	23652407		
SLCO1B1	Verapamil	75.7		Estrone 3-sulfate	HEK-OATP1B1	23652407		
SLCO1B1	Sorafenib	0.0696		Docetaxel	T-Rex293-OATP1B1	24398510		
SLCO1B1	Eltrombopag	0.09		Rosuvastatin	HEK-OATP1B1	24440960		
SLCO1B1	Digitoxin	14.2		Estradiol-17beta-glucuronide	HEK-OATP1B1	24754247		
SLCO1B1	Digoxin	63		Estradiol-17beta-glucuronide	HEK-OATP1B1	24754247		
SLCO1B1	Octreotide	24.1		Estradiol-17beta-glucuronide	CHO-OATP1B1	26330539		
SLCO1B1	Clarithromycin	5.3		Estradiol-17beta-glucuronide	HEK-OATP1B1	26668209		
SLCO1B1	Ketoconazole	1.8		Estradiol-17beta-glucuronide	HEK-OATP1B1	26668209		
SLCO1B1	Ritonavir	0.68		Estradiol-17beta-glucuronide	HEK-OATP1B1	26668209		
SLCO1B1	Cyclosporine		0.116	Dichlorofluorescein	HEK-OATP1B1	26696140		
SLCO1B1	Erythromycin		5.27	Dichlorofluorescein	HEK-OATP1B1	26696140		
SLCO1B1	Estrone 3-sulfate		0.0449	Dichlorofluorescein	HEK-OATP1B1	26696140		
SLCO1B1	Gemfibrozil		18.1	Dichlorofluorescein	HEK-OATP1B1	26696140		
SLCO1B1	Ketoconazole		11.5	Dichlorofluorescein	HEK-OATP1B1	26696140		
SLCO1B1	Probenecid		39.8	Dichlorofluorescein	HEK-OATP1B1	26696140		
SLCO1B1	Rifampicin		0.355	Dichlorofluorescein	HEK-OATP1B1	26696140		
SLCO1B1	Ritonavir		0.32	Dichlorofluorescein	HEK-OATP1B1	26696140		
SLCO1B1	Tacrolimus		0.533	Dichlorofluorescein	HEK-OATP1B1	26696140		
SLCO1B1	Verapamil		15.3	Dichlorofluorescein	HEK-OATP1B1	26696140		
SLCO1B1	Venetoclax	47.8		8-fluorescein-cAMP	HEK-OATP1B1	26927160		
SLCO1B1	Lesinurad	9.3		Bromsulphthalein (BSP)	MDCK II-OAT1B1	26951201		
SLCO1B1	4-Aminosalicylic acid	72.6		Estrone 3-sulfate	HEK-OATP1B1	26976869		
SLCO1B1	Amoxicillin	36.2		Estrone 3-sulfate	HEK-OATP1B1	26976869		
SLCO1B1	Ethambutol	57.6		Estrone 3-sulfate	HEK-OATP1B1	26976869		
SLCO1B1	Linezolid	65.9		Estrone 3-sulfate	HEK-OATP1B1	26976869		
SLCO1B1	Rifabutin	35.4		Estrone 3-sulfate	HEK-OATP1B1	26976869		
SLCO1B1	Rifampicin	1.9		Estrone 3-sulfate	HEK-OATP1B1	26976869		
SLCO1B1	Rifapentine	26.7		Estrone 3-sulfate	HEK-OATP1B1	26976869		
SLCO1B1	Sacubitril	1.91		Estradiol-17beta-glucuronide	HEK-OATP1B1	27321165		
SLCO1B1	Fusidic acid	3.9		Rosuvastatin	HEK-OATP1B1	27458210		
SLCO1B1	Olaparib	20.3		Estradiol-17beta-glucuronide	HEK-OATP1B1	27684210		
SLCO1B1	Olaparib	27.1		Pravastatin	HEK-OATP1B1	27684210		
SLCO1B1	Dabrafenib	1.4		Estradiol-17beta-glucuronide	CHO-OATP1B1	28320730		
SLCO1B1	Dasatinib	2.33		Estradiol-17beta-glucuronide	HEK-OATP1B1	28373111		
SLCO1B1	Rifampicin	0.24		Estradiol-17beta-glucuronide	HEK-OATP1B1	28373111		
SLCO1B1	Cyclosporine		2.32	Cilostazol	HEK-OATP1B1	28535976		
SLCO1B1	Rifampicin		6.75	Cilostazol	HEK-OATP1B1	28535976		
SLCO1B1	Telmisartan		4.88	Cilostazol	HEK-OATP1B1	28535976		
SLCO1B1	Irbesartan	4.65		Estrone 3-sulfate	HEK-OATP1B1	29748863		
SLCO1B1	Valsartan	14.98		Estrone 3-sulfate	HEK-OATP1B1	29748863		
SLCO1B1	Everolimus	0.23		Estradiol-17beta-glucuronide	HEK-OATP1B1	31047942		
SLCO1B1	Everolimus	0.16		Estrone 3-sulfate	HEK-OATP1B1	31047942		
SLCO1B1	Everolimus	0.19		Rosuvastatin	HEK-OATP1B1	31047942		
SLCO1B1	Sirolimus	0.22		Estradiol-17beta-glucuronide	HEK-OATP1B1	31047942		
SLCO1B1	Sirolimus	0.65		Estrone 3-sulfate	HEK-OATP1B1	31047942		
SLCO1B1	Sirolimus	0.32		Rosuvastatin	HEK-OATP1B1	31047942		
SLCO1B1	Darolutamide	3.8		Pravastatin	HEK-OATP1B1	31571146		
SLCO1B1	Cerivastatin	1.7		Estradiol-17beta-glucuronide	HEK-OATP1B1	17901929		
SLCO1B1	Cyclosporine	0.05		Estradiol-17beta-glucuronide	HEK-OATP1B1	17901929		
SLCO1B1	Gemfibrozil	7.4		Estradiol-17beta-glucuronide	HEK-OATP1B1	17901929		
SLCO1B1	Repaglinide	0.32		Estradiol-17beta-glucuronide	HEK-OATP1B1	17901929		
SLCO1B1	Sirolimus	6.49		Bromsulphthalein (BSP)	HEK-OATP1B1	20220747		
SLCO1B1	Beclomethasone	6.7		Fluorescein-Methotrexate	CHO-OATP1B1	20448812		
SLCO1B1	Bromocriptine	0.7		Fluorescein-Methotrexate	CHO-OATP1B1	20448812		
SLCO1B1	Estrone 3-sulfate	0.06		Fluorescein-Methotrexate	CHO-OATP1B1	20448812		
SLCO1B1	Etomidate	>100		Fluorescein-Methotrexate	CHO-OATP1B1	20448812		
SLCO1B1	Metronidazole	>100		Fluorescein-Methotrexate	CHO-OATP1B1	20448812		
SLCO1B1	Moricizine	8.1		Fluorescein-Methotrexate	CHO-OATP1B1	20448812		
SLCO1B1	Progesterone	5.4		Fluorescein-Methotrexate	CHO-OATP1B1	20448812		
SLCO1B1	Ramipril	4		Fluorescein-Methotrexate	CHO-OATP1B1	20448812		
SLCO1B1	Repaglinide	1.1		Fluorescein-Methotrexate	CHO-OATP1B1	20448812		
SLCO1B1	Rifampicin	1.3		Fluorescein-Methotrexate	CHO-OATP1B1	20448812		
SLCO1B1	Nisoldipine		7.4	Estradiol-17beta-glucuronide	HEK-OATP1B1	22534868		
SLCO1B1	Sulfinpyrazone		32	Estradiol-17beta-glucuronide	HEK-OATP1B1	22534868		
SLCO1B1	Tipranavir		1.1	Estradiol-17beta-glucuronide	HEK-OATP1B1	22534868		
SLCO1B1	Trimethoprim		>100	Estradiol-17beta-glucuronide	HEK-OATP1B1	22534868		
SLCO1B1	Ursodeoxycholic acid		10	Estradiol-17beta-glucuronide	HEK-OATP1B1	22534868		
SLCO1B1	Nilotinib	2.78		Estrone 3-sulfate	CHO-OATP1B1	24807167		
SLCO1B1	Pazopanib	3.89		Estrone 3-sulfate	CHO-OATP1B1	24807167		
SLCO1B1	Rifampicin	10.46		Estrone 3-sulfate	CHO-OATP1B1	24807167		
SLC22A8	Valsartan	0.36		Bestatin	HEK293-OAT3	24338900		
SLC22A8	Telmisartan	1.38		Bestatin	HEK293-OAT3	24338900		
SLC22A8	Irbesartan	0.41		Bestatin	HEK293-OAT3	24338900		
SLC22A8	Eprosartan	3.8		Bestatin	HEK293-OAT3	24338900		
SLC22A8	Loxoprofen	34.2		Pemetrexed	HEK-OAT3	24042472		
SLC22A8	Ibuprofen	27.9		Pemetrexed	HEK-OAT3	24042472		
SLC22A8	Pravastatin	76.3		Pemetrexed	HEK-OAT3	24042472		
SLC22A8	Cefazolin	650		Pemetrexed	HEK-OAT3	24042472		
SLC22A8	Nateglinide	0.86		6-CF	COS-7-OAT3	22973893		
SLC22A8	Oxaprozin	0.87		6-CF	COS-7-OAT3	22973893		
SLC22A8	Nitazoxanide	0.154		6-CF	COS-7-OAT3	22973893		
SLC22A8	Valsartan	0.25		6-CF	COS-7-OAT3	22973893		
SLC22A8	Ethacrynic acid	0.662		6-CF	COS-7-OAT3	22973893		
SLC22A8	Diflunisal	0.72		6-CF	COS-7-OAT3	22973893		
SLC22A8	Mefenamic acid	1.75		6-CF	COS-7-OAT3	22973893		
SLC22A8	Dotinurad	1.32		Urate	HEK293-OAT3	31371478		
SLC22A8	Benzbromarone	0.967		Urate	HEK293-OAT3	31371478		
SLC22A8	Lesinurad	1.07		Urate	HEK293-OAT3	31371478		
SLC22A8	Leflunomide	4.1		6-CF	HEK293-OAT3	31341258		
SLC22A8	teriflunomide	0.87		6-CF	HEK293-OAT3	31341258		
SLC22A8	Probenecid	1.9		Relebactam	MDCKII-OAT3	30891606		
SLC22A8	Cefazolin	99		Relebactam	MDCKII-OAT3	30891606		
SLC22A8	Piperacillin	108		Relebactam	MDCKII-OAT3	30891606		
SLC22A8	Linezolid	53		Relebactam	MDCKII-OAT3	30891606		
SLC22A8	Selexipag	1.7		Furosemide	HEK293-OAT3	28737453		
SLC22A8	Dantrolene	0.3		Estrone 3-sulfate	HEK293-OAT3	28630284		
SLC22A8	Glafenine	5.31		Estrone 3-sulfate	HEK293-OAT3	28630284		
SLC22A8	Nalidixic acid	24.87		Estrone 3-sulfate	HEK293-OAT3	28630284		
SLC22A8	Prazosin	29.84		Estrone 3-sulfate	HEK293-OAT3	28630284		
SLC22A8	Dabrafenib	3.4		6-CF	S2-OAT3	28320730		
SLC22A8	Sacubitril	0.795		Estrone 3-sulfate	HEK293-OAT3	28281384		
SLC22A8	Valsartan	1.11		Estrone 3-sulfate	HEK293-OAT3	28281384		
SLC22A8	Epacadostat	21		Estrone 3-sulfate	HEK293-Flp-In-OAT3	28283500		
SLC22A8	Probenecid	24.6		para-aminosalicylic acid	HEK293-OAT3	28223391		
SLC22A8	Indomethacin	2.18		para-aminosalicylic acid	HEK293-OAT3	28223391		
SLC22A8	Ibuprofen	1.98		para-aminosalicylic acid	HEK293-OAT3	28223391		
SLC22A8	Diclofenac	2		para-aminosalicylic acid	HEK293-OAT3	28223391		
SLC22A8	Naproxen	4.6		para-aminosalicylic acid	HEK293-OAT3	28223391		
SLC22A8	Omeprazole	5.1		para-aminosalicylic acid	HEK293-OAT3	28223391		
SLC22A8	Lansoprazole	2.18		para-aminosalicylic acid	HEK293-OAT3	28223391		
SLC22A8	Olaparib	18.4		Furosemide	HEK293-OAT3	27684210		
SLC22A8	Probenecid	4.41		Baricitinib	HEK-PEAK-OAT3	28749581		
SLC22A8	Ibuprofen	4.46		Baricitinib	HEK-PEAK-OAT3	28749581		
SLC22A8	Diclofenac	3.7		Baricitinib	HEK-PEAK-OAT3	28749581		
SLC22A8	Methotrexate	92.2		Baricitinib	HEK-PEAK-OAT3	28749581		
SLC22A8	Linezolid	21.9		Estrone 3-sulfate	HEK293-OAT3	27550354		
SLC22A8	para-aminosalicylic acid	24.6		Estrone 3-sulfate	HEK293-OAT3	27550354		
SLC22A8	Rifampin	30.2		Estrone 3-sulfate	HEK293-OAT3	27550354		
SLC22A8	Rifabutin	54		Estrone 3-sulfate	HEK293-OAT3	27550354		
SLC22A8	Rifapentine	52.9		Estrone 3-sulfate	HEK293-OAT3	27550354		
SLC22A8	Ketoconazole	0.86		Estrone 3-sulfate	HEK293-OAT3	26668209		
SLC22A8	Cabotegravir	0.41		Estrone 3-sulfate	S2-OAT3	26340566		
SLC22A8	Chlorambucil	9.5		Estrone 3-sulfate	HEK293-OAT3	25477469		
SLC22A8	Bendamustin	0.8		Estrone 3-sulfate	HEK293-OAT3	25477469		
SLC22A8	Nilotinib	0.41		Estrone 3-sulfate	HEK293-OAT3	25165131		
SLC22A8	Aspirin	17	15	Cilostazol	HEK293-OAT3	24692216		
SLC22A8	Benzylpenicillin	137	126	Cilostazol	HEK293-OAT3	24692216		
SLC22A8	Raltegravir	18.8		Estrone 3-sulfate	MDCKII-OAT3	24295974		
SLC22A8	Mycophenolic acid	4.3		Methotrexate	HEK293-OAT3	24036158		
SLC22A8	Ketoconazole	15.77		Rivaroxaban	HEK293-OAT3	31506301		
SLC22A8	Probenecid	12.5		Isoniazid	HEK293-OAT3	30012768		
SLC22A8	Ibuprofen	6.1		Isoniazid	HEK293-OAT3	30012768		
SLC22A8	Probenecid	14.4		Amoxicillin	HEK293-OAT3	30012768		
SLC22A8	Darolutamide	4.5		Furosemide	HEK293-OAT3	31571146		
SLC22A8	Nitrofurantoin	6.23	5.86	Estrone 3-sulfate	HEK293-OAT3	29307856		
SLC22A8	Sulfadiazine	6.65	3.98	Estrone 3-sulfate	HEK293-OAT3	29307856		
SLC22A8	Metronidazole	6.51	6.48	Estrone 3-sulfate	HEK293-OAT3	29307856		
SLC22A8	Esomeprazole	1.2		Methotrexate	HEK293-OAT3	28801980		
SLC22A8	Lansoprazole	0.4		Methotrexate	HEK293-OAT3	28801980		
SLC22A8	Omeprazole	5.5		Methotrexate	HEK293-OAT3	28801980		
SLC22A8	Rabeprazole	4.8		Methotrexate	HEK293-OAT3	28801980		
SLC22A8	Apixaban	289		Estrone 3-sulfate	HEK293-OAT3	28456731		
SLC22A8	Rivaroxaban	8.2		Estrone 3-sulfate	HEK293-OAT3	28456731		
SLC22A8	Ketoconazole	64		Estrone 3-sulfate	HEK293-OAT3	28456731		
SLC22A8	Hydrochlorothiazide	213		Estrone 3-sulfate	HEK293-OAT3	31322418		
SLC22A8	Probenecid	5.8		Hydrochlorothiazide	HEK293-OAT3	31322418		
SLC22A8	Valsartan	2.3		Hydrochlorothiazide	HEK293-OAT3	31322418		
SLC22A6	Valsartan	1.97		Bestatin	HEK293-OAT1	24338900		
SLC22A6	Telmisartan	0.44		Bestatin	HEK293-OAT1	24338900		
SLC22A6	Irbesartan	0.039		Bestatin	HEK293-OAT1	24338900		
SLC22A6	Eprosartan	0.13		Bestatin	HEK293-OAT1	24338900		
SLC22A6	Oxaprozin	0.891		6-CF	COS-7-OAT1	22973893		
SLC22A6	Mefenamic acid	1.085		6-CF	COS-7-OAT1	22973893		
SLC22A6	Ketorolac tromethamine	0.653		6-CF	COS-7-OAT1	22973893		
SLC22A6	Dotinurad	4.08		Urate	HEK293-OAT1	31371478		
SLC22A6	Benzbromarone	3.14		Urate	HEK293-OAT1	31371478		
SLC22A6	Lesinurad	6.99		Urate	HEK293-OAT1	31371478		
SLC22A6	teriflunomide	3.39		6-CF	HEK293-OAT1	31341258		
SLC22A6	Selexipag	1.4		PAH	CHO-OAT1	28737453		
SLC22A6	Dantrolene	1.89		PAH	HEK293-OAT1	28630284		
SLC22A6	Nalidixic acid	110.6		PAH	HEK293-OAT1	28630284		
SLC22A6	Prazosin	4.89		PAH	HEK293-OAT1	28630284		
SLC22A6	Dantrolene	78.3		Glutarate	HEK293-OAT1	28630284		
SLC22A6	Glafenine	54.5		Glutarate	HEK293-OAT1	28630284		
SLC22A6	Nalidixic acid	10.8		Glutarate	HEK293-OAT1	28630284		
SLC22A6	Dabrafenib	6.9		6-CF	S2-OAT1	28320730		
SLC22A6	Valsartan	14.8		Cidofovir	HEK293-OAT1	28281384		
SLC22A6	Probenecid	16.3		para-aminosalicylic acid	HEK293-OAT1	28223391		
SLC22A6	Indomethacin	1.91		para-aminosalicylic acid	HEK293-OAT1	28223391		
SLC22A6	Ibuprofen	5.1		para-aminosalicylic acid	HEK293-OAT1	28223391		
SLC22A6	Diclofenac	1.8		para-aminosalicylic acid	HEK293-OAT1	28223391		
SLC22A6	Naproxen	4.13		para-aminosalicylic acid	HEK293-OAT1	28223391		
SLC22A6	Omeprazole	1.76		para-aminosalicylic acid	HEK293-OAT1	28223391		
SLC22A6	Lansoprazole	4.13		para-aminosalicylic acid	HEK293-OAT1	28223391		
SLC22A6	Ciprofloxacin	35.1		PAH	HEK293-OAT1	27550354		
SLC22A6	Linezolid	31.1		PAH	HEK293-OAT1	27550354		
SLC22A6	para-aminosalicylic acid	37.6		PAH	HEK293-OAT1	27550354		
SLC22A6	Rifampin	48.1		PAH	HEK293-OAT1	27550354		
SLC22A6	Rifabutin	55.1		PAH	HEK293-OAT1	27550354		
SLC22A6	Rifapentine	61.8		PAH	HEK293-OAT1	27550354		
SLC22A6	Ketoconazole	5.7		PAH	HEK293-OAT1	26668209		
SLC22A6	Cabotegravir	0.81		PAH	S2-OAT1	26340566		
SLC22A6	Chlorambucil	44.3		PAH	HEK293-OAT1	25477469		
SLC22A6	Raltegravir	108		Cidofovir	MDCKII-OAT1	24295974		
SLC22A6	Tenofovir	29.3		PAH	HeLa-OAT1	23856525		
SLC22A6	Adefovir	8.1		PAH	HeLa-OAT1	23856525		
SLC22A6	Hydrochlorothiazide	126		PAH	HEK293-OAT1	31322418		
SLC22A6	Probenecid	7.1		Hydrochlorothiazide	HEK293-OAT1	31322418		
SLC22A6	Valsartan	9		Hydrochlorothiazide	HEK293-OAT1	31322418		
SLC47A2	Agmatine	60.8		1-methyl-4-phenylpyridinium (MPP+)	CHO-MATE2K	22419765		
SLC47A2	Amantadine 	89		1-methyl-4-phenylpyridinium (MPP+)	CHO-MATE2K	22419765		
SLC47A2	Amiloride	3.06		1-methyl-4-phenylpyridinium (MPP+)	CHO-MATE2K	22419765		
SLC47A2	Atropine	52		1-methyl-4-phenylpyridinium (MPP+)	CHO-MATE2K	22419765		
SLC47A2	Clonidine 	54		1-methyl-4-phenylpyridinium (MPP+)	CHO-MATE2K	22419765		
SLC47A2	Famotidine	6.28		1-methyl-4-phenylpyridinium (MPP+)	CHO-MATE2K	22419765		
SLC47A2	Guanfacine 	218		1-methyl-4-phenylpyridinium (MPP+)	CHO-MATE2K	22419765		
SLC47A2	Imiquimod	19.1		1-methyl-4-phenylpyridinium (MPP+)	CHO-MATE2K	22419765		
SLC47A2	Ketoconazole	9.33		1-methyl-4-phenylpyridinium (MPP+)	CHO-MATE2K	22419765		
SLC47A2	Metformin	89.3		1-methyl-4-phenylpyridinium (MPP+)	CHO-MATE2K	22419765		
SLC47A2	Midodrine	87.1		1-methyl-4-phenylpyridinium (MPP+)	CHO-MATE2K	22419765		
SLC47A2	1-methyl-4-phenylpyridinium (MPP+)	3.3		1-methyl-4-phenylpyridinium (MPP+)	CHO-MATE2K	22419765		
SLC47A2	Naloxone	43.2		1-methyl-4-phenylpyridinium (MPP+)	CHO-MATE2K	22419765		
SLC47A2	Nialamide	236		1-methyl-4-phenylpyridinium (MPP+)	CHO-MATE2K	22419765		
SLC47A2	Nicotine	134		1-methyl-4-phenylpyridinium (MPP+)	CHO-MATE2K	22419765		
SLC47A2	Phentolamine	5.3		1-methyl-4-phenylpyridinium (MPP+)	CHO-MATE2K	22419765		
SLC47A2	Procainamide	19.1		1-methyl-4-phenylpyridinium (MPP+)	CHO-MATE2K	22419765		
SLC47A2	Proguanil	1.39		1-methyl-4-phenylpyridinium (MPP+)	CHO-MATE2K	22419765		
SLC47A2	Propranolol	7.71		1-methyl-4-phenylpyridinium (MPP+)	CHO-MATE2K	22419765		
SLC47A2	Pyrimethamine (PYR)	0.059		1-methyl-4-phenylpyridinium (MPP+)	CHO-MATE2K	22419765		
SLC47A2	Quinidine	1.47		1-methyl-4-phenylpyridinium (MPP+)	CHO-MATE2K	22419765		
SLC47A2	Quinine	6.4		1-methyl-4-phenylpyridinium (MPP+)	CHO-MATE2K	22419765		
SLC47A2	ranitidine	10		1-methyl-4-phenylpyridinium (MPP+)	CHO-MATE2K	22419765		
SLC47A2	Scopolamine	272		1-methyl-4-phenylpyridinium (MPP+)	CHO-MATE2K	22419765		
SLC47A2	Tacrine	1.1		1-methyl-4-phenylpyridinium (MPP+)	CHO-MATE2K	22419765		
SLC47A2	Tramadol	74		1-methyl-4-phenylpyridinium (MPP+)	CHO-MATE2K	22419765		
SLC47A2	Trimethoprim	2.61		1-methyl-4-phenylpyridinium (MPP+)	CHO-MATE2K	22419765		
SLC47A2	Verapamil	37.9		1-methyl-4-phenylpyridinium (MPP+)	CHO-MATE2K	22419765		
SLC47A2	Amphetamine 	158		Metformin	HEK293-MATE2K	28428365		
SLC47A2	Metamphetamine	84.3		Metformin	HEK293-MATE2K	28428365		
SLC47A2	Butylscopolamine	38.2		1-methyl-4-phenylpyridinium (MPP+)	HEK293-MATE2K	27676604		
SLC47A2	Ipratropium	62.8		1-methyl-4-phenylpyridinium (MPP+)	HEK293-MATE2K	27676604		
SLC47A2	Trospium	5.1		1-methyl-4-phenylpyridinium (MPP+)	HEK293-MATE2K	27676604		
SLC47A2	Homatropine	128.3		1-methyl-4-phenylpyridinium (MPP+)	HEK293-MATE2K	27676604		
SLC47A2	disopyramide	100		4-(4-dimethylamino)styryl-N-methylpyridinium (ASP+)	HEK293-MATE2K	21599003		
SLC47A2	ondansetron	6.9		4-(4-dimethylamino)styryl-N-methylpyridinium (ASP+)	HEK293-MATE2K	21599003		
SLC47A2	tacrine	100		4-(4-dimethylamino)styryl-N-methylpyridinium (ASP+)	HEK293-MATE2K	21599003		
SLC47A2	imipramine	100		4-(4-dimethylamino)styryl-N-methylpyridinium (ASP+)	HEK293-MATE2K	21599003		
SLC47A2	cimetidine	39		4-(4-dimethylamino)styryl-N-methylpyridinium (ASP+)	HEK293-MATE2K	21599003		
SLC47A2	dipyridamole	74		4-(4-dimethylamino)styryl-N-methylpyridinium (ASP+)	HEK293-MATE2K	21599003		
SLC47A2	orphenadrine	100		4-(4-dimethylamino)styryl-N-methylpyridinium (ASP+)	HEK293-MATE2K	21599003		
SLC47A2	imatinib	2.9		4-(4-dimethylamino)styryl-N-methylpyridinium (ASP+)	HEK293-MATE2K	23241029		
SLC47A2	tubocurarine	55.5		4-(4-dimethylamino)styryl-N-methylpyridinium (ASP+)	HEK293-MATE2K	23241029		
SLC47A2	irinotecan	7.9		4-(4-dimethylamino)styryl-N-methylpyridinium (ASP+)	HEK293-MATE2K	23241029		
SLC47A2	mitoxantrone	0.83		4-(4-dimethylamino)styryl-N-methylpyridinium (ASP+)	HEK293-MATE2K	23241029		
SLC47A2	buspirone	46		4-(4-dimethylamino)styryl-N-methylpyridinium (ASP+)	HEK293-MATE2K	23241029		
SLC47A2	rimantadine	288		4-(4-dimethylamino)styryl-N-methylpyridinium (ASP+)	HEK293-MATE2K	23241029		
SLC47A2	imatinib	0.35		4-(4-dimethylamino)styryl-N-methylpyridinium (ASP+)	HEK293-MATE2K	23241029		
